İL KAYIT NO,İLÇE KAYIT NO,BELDE/ KÖY KAYIT NO,MAHALLE KAYIT NO,İL ADI,İLÇE ADI,BELEDİYE ADI,MAHALLE ADI,MEDENİ DURUM,TOPLAM,ERKEK,KADIN,yıl,BELDE/KÖY ADI
6,1231,2431,1605,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,TOPRAKLIK,HİÇ EVLENMEDİ,840.0,244.0,596.0,2016,MERKEZ
6,1231,2431,1605,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,TOPRAKLIK,EVLİ,505.0,257.0,248.0,2016,MERKEZ
6,1231,2431,1605,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,TOPRAKLIK,BOŞANDI,84.0,42.0,42.0,2016,MERKEZ
6,1231,2431,1605,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,TOPRAKLIK,EŞİ ÖLDÜ,97.0,,,2016,MERKEZ
6,1231,2431,1606,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,UMUT,HİÇ EVLENMEDİ,2049.0,1134.0,915.0,2016,MERKEZ
6,1231,2431,1606,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,UMUT,EVLİ,3705.0,1851.0,1854.0,2016,MERKEZ
6,1231,2431,1606,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,UMUT,BOŞANDI,601.0,232.0,369.0,2016,MERKEZ
6,1231,2431,1606,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,UMUT,EŞİ ÖLDÜ,478.0,81.0,397.0,2016,MERKEZ
6,1231,2431,1618,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YAKUPABDAL,HİÇ EVLENMEDİ,833.0,507.0,326.0,2016,MERKEZ
6,1231,2431,1618,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YAKUPABDAL,EVLİ,2630.0,1325.0,1305.0,2016,MERKEZ
6,1231,2431,1618,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YAKUPABDAL,BOŞANDI,121.0,65.0,56.0,2016,MERKEZ
6,1231,2431,1618,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YAKUPABDAL,EŞİ ÖLDÜ,145.0,17.0,128.0,2016,MERKEZ
6,1231,2431,1993,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YAYLA,HİÇ EVLENMEDİ,35.0,,,2016,MERKEZ
6,1231,2431,1993,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YAYLA,EVLİ,117.0,61.0,56.0,2016,MERKEZ
6,1231,2431,1993,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YAYLA,BOŞANDI,,,,2016,MERKEZ
6,1231,2431,1993,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YAYLA,EŞİ ÖLDÜ,,,,2016,MERKEZ
6,1231,2431,1894,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YAŞAMKENT,HİÇ EVLENMEDİ,4159.0,2166.0,1993.0,2016,MERKEZ
6,1231,2431,1894,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YAŞAMKENT,EVLİ,13094.0,6495.0,6599.0,2016,MERKEZ
6,1231,2431,1894,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YAŞAMKENT,BOŞANDI,982.0,307.0,675.0,2016,MERKEZ
6,1231,2431,1894,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YAŞAMKENT,EŞİ ÖLDÜ,605.0,57.0,548.0,2016,MERKEZ
6,1231,2431,1607,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YEŞİLKENT,HİÇ EVLENMEDİ,140.0,90.0,50.0,2016,MERKEZ
6,1231,2431,1607,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YEŞİLKENT,EVLİ,344.0,173.0,171.0,2016,MERKEZ
6,1231,2431,1607,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YEŞİLKENT,BOŞANDI,26.0,,,2016,MERKEZ
6,1231,2431,1607,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YEŞİLKENT,EŞİ ÖLDÜ,38.0,,,2016,MERKEZ
6,1231,2431,1608,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YILDIZEVLER,HİÇ EVLENMEDİ,2592.0,1295.0,1297.0,2016,MERKEZ
6,1231,2431,1608,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YILDIZEVLER,EVLİ,6212.0,3070.0,3142.0,2016,MERKEZ
6,1231,2431,1608,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YILDIZEVLER,BOŞANDI,815.0,272.0,543.0,2016,MERKEZ
6,1231,2431,1608,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YILDIZEVLER,EŞİ ÖLDÜ,660.0,60.0,600.0,2016,MERKEZ
6,1231,2431,1609,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YUKARI BAHÇELİEVLER,HİÇ EVLENMEDİ,5707.0,3096.0,2611.0,2016,MERKEZ
6,1231,2431,1609,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YUKARI BAHÇELİEVLER,EVLİ,6718.0,3323.0,3395.0,2016,MERKEZ
6,1231,2431,1609,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YUKARI BAHÇELİEVLER,BOŞANDI,1036.0,317.0,719.0,2016,MERKEZ
6,1231,2431,1609,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YUKARI BAHÇELİEVLER,EŞİ ÖLDÜ,1118.0,98.0,1020.0,2016,MERKEZ
6,1231,2431,1610,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YUKARI DİKMEN,HİÇ EVLENMEDİ,1951.0,1019.0,932.0,2016,MERKEZ
6,1231,2431,1610,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YUKARI DİKMEN,EVLİ,4643.0,2306.0,2337.0,2016,MERKEZ
6,1231,2431,1610,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YUKARI DİKMEN,BOŞANDI,407.0,133.0,274.0,2016,MERKEZ
6,1231,2431,1610,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YUKARI DİKMEN,EŞİ ÖLDÜ,288.0,30.0,258.0,2016,MERKEZ
6,1231,2431,1611,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YUKARI ÖVEÇLER,HİÇ EVLENMEDİ,931.0,506.0,425.0,2016,MERKEZ
6,1231,2431,1611,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YUKARI ÖVEÇLER,EVLİ,2194.0,1090.0,1104.0,2016,MERKEZ
6,1231,2431,1611,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YUKARI ÖVEÇLER,BOŞANDI,152.0,58.0,94.0,2016,MERKEZ
6,1231,2431,1611,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YUKARI ÖVEÇLER,EŞİ ÖLDÜ,104.0,,,2016,MERKEZ
6,1231,2431,1612,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YÜCETEPE,HİÇ EVLENMEDİ,1440.0,802.0,638.0,2016,MERKEZ
6,1231,2431,1612,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YÜCETEPE,EVLİ,2432.0,1188.0,1244.0,2016,MERKEZ
6,1231,2431,1612,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YÜCETEPE,BOŞANDI,310.0,106.0,204.0,2016,MERKEZ
6,1231,2431,1612,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,YÜCETEPE,EŞİ ÖLDÜ,303.0,32.0,271.0,2016,MERKEZ
6,1231,2431,1613,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ZAFERTEPE,HİÇ EVLENMEDİ,617.0,353.0,264.0,2016,MERKEZ
6,1231,2431,1613,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ZAFERTEPE,EVLİ,1339.0,679.0,660.0,2016,MERKEZ
6,1231,2431,1613,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ZAFERTEPE,BOŞANDI,165.0,77.0,88.0,2016,MERKEZ
6,1231,2431,1613,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ZAFERTEPE,EŞİ ÖLDÜ,107.0,,,2016,MERKEZ
6,1231,2431,1535,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAMLITEPE,HİÇ EVLENMEDİ,2320.0,972.0,1348.0,2016,MERKEZ
6,1231,2431,1535,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAMLITEPE,EVLİ,2554.0,1256.0,1298.0,2016,MERKEZ
6,1231,2431,1535,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAMLITEPE,BOŞANDI,316.0,123.0,193.0,2016,MERKEZ
6,1231,2431,1535,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAMLITEPE,EŞİ ÖLDÜ,365.0,39.0,326.0,2016,MERKEZ
6,1231,2431,1536,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇANKAYA,HİÇ EVLENMEDİ,2427.0,1739.0,688.0,2016,MERKEZ
6,1231,2431,1536,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇANKAYA,EVLİ,3164.0,1612.0,1552.0,2016,MERKEZ
6,1231,2431,1536,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇANKAYA,BOŞANDI,624.0,221.0,403.0,2016,MERKEZ
6,1231,2431,1536,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇANKAYA,EŞİ ÖLDÜ,506.0,53.0,453.0,2016,MERKEZ
6,1231,2431,1987,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAVUŞLU,HİÇ EVLENMEDİ,41.0,24.0,17.0,2016,MERKEZ
6,1231,2431,1987,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAVUŞLU,EVLİ,170.0,92.0,78.0,2016,MERKEZ
6,1231,2431,1987,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAVUŞLU,BOŞANDI,,,,2016,MERKEZ
6,1231,2431,1987,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAVUŞLU,EŞİ ÖLDÜ,18.0,,,2016,MERKEZ
6,1231,2431,1902,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAYYOLU,HİÇ EVLENMEDİ,1096.0,550.0,546.0,2016,MERKEZ
6,1231,2431,1902,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAYYOLU,EVLİ,2986.0,1486.0,1500.0,2016,MERKEZ
6,1231,2431,1902,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAYYOLU,BOŞANDI,263.0,91.0,172.0,2016,MERKEZ
6,1231,2431,1902,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAYYOLU,EŞİ ÖLDÜ,176.0,28.0,148.0,2016,MERKEZ
6,1231,2431,1538,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇUKURAMBAR,HİÇ EVLENMEDİ,3136.0,1474.0,1662.0,2016,MERKEZ
6,1231,2431,1538,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇUKURAMBAR,EVLİ,6938.0,3400.0,3538.0,2016,MERKEZ
6,1231,2431,1538,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇUKURAMBAR,BOŞANDI,374.0,120.0,254.0,2016,MERKEZ
6,1231,2431,1538,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇUKURAMBAR,EŞİ ÖLDÜ,320.0,54.0,266.0,2016,MERKEZ
6,1231,2431,1563,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇİĞDEM,HİÇ EVLENMEDİ,3123.0,1609.0,1514.0,2016,MERKEZ
6,1231,2431,1563,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇİĞDEM,EVLİ,7602.0,3764.0,3838.0,2016,MERKEZ
6,1231,2431,1563,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇİĞDEM,BOŞANDI,695.0,234.0,461.0,2016,MERKEZ
6,1231,2431,1563,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇİĞDEM,EŞİ ÖLDÜ,585.0,76.0,509.0,2016,MERKEZ
6,1231,2431,1594,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÖN CEBECİ,HİÇ EVLENMEDİ,1587.0,843.0,744.0,2016,MERKEZ
6,1231,2431,1594,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÖN CEBECİ,EVLİ,1898.0,934.0,964.0,2016,MERKEZ
6,1231,2431,1594,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÖN CEBECİ,BOŞANDI,357.0,129.0,228.0,2016,MERKEZ
6,1231,2431,1594,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÖN CEBECİ,EŞİ ÖLDÜ,336.0,37.0,299.0,2016,MERKEZ
6,1231,2431,1595,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÖVEÇLER,HİÇ EVLENMEDİ,2010.0,1068.0,942.0,2016,MERKEZ
6,1231,2431,1595,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÖVEÇLER,EVLİ,4623.0,2309.0,2314.0,2016,MERKEZ
6,1231,2431,1595,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÖVEÇLER,BOŞANDI,428.0,145.0,283.0,2016,MERKEZ
6,1231,2431,1595,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÖVEÇLER,EŞİ ÖLDÜ,343.0,36.0,307.0,2016,MERKEZ
6,1231,2431,1890,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÜMİT,HİÇ EVLENMEDİ,2910.0,1457.0,1453.0,2016,MERKEZ
6,1231,2431,1890,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÜMİT,EVLİ,7392.0,3664.0,3728.0,2016,MERKEZ
6,1231,2431,1890,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÜMİT,BOŞANDI,660.0,192.0,468.0,2016,MERKEZ
6,1231,2431,1890,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÜMİT,EŞİ ÖLDÜ,640.0,78.0,562.0,2016,MERKEZ
6,1231,2431,1592,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÜNİVERSİTELER,HİÇ EVLENMEDİ,19780.0,8663.0,11117.0,2016,MERKEZ
6,1231,2431,1592,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÜNİVERSİTELER,EVLİ,5049.0,2490.0,2559.0,2016,MERKEZ
6,1231,2431,1592,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÜNİVERSİTELER,BOŞANDI,526.0,193.0,333.0,2016,MERKEZ
6,1231,2431,1592,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÜNİVERSİTELER,EŞİ ÖLDÜ,364.0,41.0,323.0,2016,MERKEZ
6,1231,2431,1558,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLERİ,HİÇ EVLENMEDİ,1427.0,781.0,646.0,2016,MERKEZ
6,1231,2431,1558,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLERİ,EVLİ,1852.0,924.0,928.0,2016,MERKEZ
6,1231,2431,1558,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLERİ,BOŞANDI,302.0,125.0,177.0,2016,MERKEZ
6,1231,2431,1558,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLERİ,EŞİ ÖLDÜ,299.0,32.0,267.0,2016,MERKEZ
6,1231,2431,1559,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKADIM,HİÇ EVLENMEDİ,3155.0,1611.0,1544.0,2016,MERKEZ
6,1231,2431,1559,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKADIM,EVLİ,6540.0,3240.0,3300.0,2016,MERKEZ
6,1231,2431,1559,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKADIM,BOŞANDI,916.0,349.0,567.0,2016,MERKEZ
6,1231,2431,1559,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKADIM,EŞİ ÖLDÜ,720.0,78.0,642.0,2016,MERKEZ
6,1231,2431,1598,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKBAHAR,HİÇ EVLENMEDİ,1167.0,581.0,586.0,2016,MERKEZ
6,1231,2431,1598,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKBAHAR,EVLİ,2672.0,1364.0,1308.0,2016,MERKEZ
6,1231,2431,1598,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKBAHAR,BOŞANDI,343.0,122.0,221.0,2016,MERKEZ
6,1231,2431,1598,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKBAHAR,EŞİ ÖLDÜ,205.0,22.0,183.0,2016,MERKEZ
6,1231,2431,1560,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKER,HİÇ EVLENMEDİ,751.0,424.0,327.0,2016,MERKEZ
6,1231,2431,1560,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKER,EVLİ,1753.0,876.0,877.0,2016,MERKEZ
6,1231,2431,1560,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKER,BOŞANDI,138.0,47.0,91.0,2016,MERKEZ
6,1231,2431,1560,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKER,EŞİ ÖLDÜ,105.0,,,2016,MERKEZ
6,1231,2431,1561,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İNCESU,HİÇ EVLENMEDİ,1179.0,701.0,478.0,2016,MERKEZ
6,1231,2431,1561,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İNCESU,EVLİ,1350.0,693.0,657.0,2016,MERKEZ
6,1231,2431,1561,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İNCESU,BOŞANDI,262.0,106.0,156.0,2016,MERKEZ
6,1231,2431,1561,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İNCESU,EŞİ ÖLDÜ,223.0,25.0,198.0,2016,MERKEZ
6,1231,2431,1562,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İŞÇİ BLOKLARI,HİÇ EVLENMEDİ,5278.0,2895.0,2383.0,2016,MERKEZ
6,1231,2431,1562,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İŞÇİ BLOKLARI,EVLİ,8466.0,4215.0,4251.0,2016,MERKEZ
6,1231,2431,1562,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İŞÇİ BLOKLARI,BOŞANDI,935.0,296.0,639.0,2016,MERKEZ
6,1231,2431,1562,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İŞÇİ BLOKLARI,EŞİ ÖLDÜ,968.0,107.0,861.0,2016,MERKEZ
6,1231,2431,1602,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ŞEHİT CENGİZ KARACA,HİÇ EVLENMEDİ,1706.0,846.0,860.0,2016,MERKEZ
6,1231,2431,1602,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ŞEHİT CENGİZ KARACA,EVLİ,4186.0,2087.0,2099.0,2016,MERKEZ
6,1231,2431,1602,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ŞEHİT CENGİZ KARACA,BOŞANDI,340.0,115.0,225.0,2016,MERKEZ
6,1231,2431,1602,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ŞEHİT CENGİZ KARACA,EŞİ ÖLDÜ,269.0,28.0,241.0,2016,MERKEZ
6,1231,2431,1603,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ŞEHİT CEVDET ÖZDEMİR,HİÇ EVLENMEDİ,2052.0,1068.0,984.0,2016,MERKEZ
6,1231,2431,1603,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ŞEHİT CEVDET ÖZDEMİR,EVLİ,4481.0,2230.0,2251.0,2016,MERKEZ
6,1231,2431,1603,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ŞEHİT CEVDET ÖZDEMİR,BOŞANDI,450.0,152.0,298.0,2016,MERKEZ
6,1231,2431,1603,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ŞEHİT CEVDET ÖZDEMİR,EŞİ ÖLDÜ,370.0,38.0,332.0,2016,MERKEZ
6,1130,2429,1444,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,AKTAŞ,HİÇ EVLENMEDİ,1847.0,1159.0,688.0,2015,MERKEZ
6,1130,2429,1444,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,AKTAŞ,EVLİ,3551.0,1774.0,1777.0,2015,MERKEZ
6,1130,2429,1444,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,AKTAŞ,BOŞANDI,373.0,199.0,174.0,2015,MERKEZ
6,1130,2429,1444,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,AKTAŞ,EŞİ ÖLDÜ,418.0,66.0,352.0,2015,MERKEZ
6,1130,2429,1447,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ALTINPARK,HİÇ EVLENMEDİ,2513.0,1334.0,1179.0,2015,MERKEZ
6,1130,2429,1447,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ALTINPARK,EVLİ,5626.0,2781.0,2845.0,2015,MERKEZ
6,1130,2429,1447,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ALTINPARK,BOŞANDI,605.0,214.0,391.0,2015,MERKEZ
6,1130,2429,1447,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ALTINPARK,EŞİ ÖLDÜ,765.0,87.0,678.0,2015,MERKEZ
6,1130,2429,1446,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ALİ ERSOY,HİÇ EVLENMEDİ,1503.0,848.0,655.0,2015,MERKEZ
6,1130,2429,1446,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ALİ ERSOY,EVLİ,3805.0,1898.0,1907.0,2015,MERKEZ
6,1130,2429,1446,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ALİ ERSOY,BOŞANDI,257.0,121.0,136.0,2015,MERKEZ
6,1130,2429,1446,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ALİ ERSOY,EŞİ ÖLDÜ,332.0,38.0,294.0,2015,MERKEZ
6,1130,2429,1448,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ANAFARTALAR,HİÇ EVLENMEDİ,1973.0,1385.0,588.0,2015,MERKEZ
6,1130,2429,1448,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ANAFARTALAR,EVLİ,640.0,293.0,347.0,2015,MERKEZ
6,1130,2429,1448,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ANAFARTALAR,BOŞANDI,211.0,124.0,87.0,2015,MERKEZ
6,1130,2429,1448,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ANAFARTALAR,EŞİ ÖLDÜ,38.0,,,2015,MERKEZ
6,1130,2429,1469,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ATIFBEY,HİÇ EVLENMEDİ,1119.0,702.0,417.0,2015,MERKEZ
6,1130,2429,1469,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ATIFBEY,EVLİ,2092.0,1061.0,1031.0,2015,MERKEZ
6,1130,2429,1469,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ATIFBEY,BOŞANDI,464.0,289.0,175.0,2015,MERKEZ
6,1130,2429,1469,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,ATIFBEY,EŞİ ÖLDÜ,313.0,54.0,259.0,2015,MERKEZ
6,1130,2429,1501,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,AYDINCIK,HİÇ EVLENMEDİ,26.0,,,2015,MERKEZ
6,1130,2429,1501,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,AYDINCIK,EVLİ,76.0,39.0,37.0,2015,MERKEZ
6,1130,2429,1501,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,AYDINCIK,BOŞANDI,,,,2015,MERKEZ
6,1130,2429,1501,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,AYDINCIK,EŞİ ÖLDÜ,18.0,,,2015,MERKEZ
6,1130,2429,1450,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,AYDINLIKEVLER,HİÇ EVLENMEDİ,4954.0,2401.0,2553.0,2015,MERKEZ
6,1130,2429,1450,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,AYDINLIKEVLER,EVLİ,9549.0,4729.0,4820.0,2015,MERKEZ
6,1130,2429,1450,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,AYDINLIKEVLER,BOŞANDI,1338.0,505.0,833.0,2015,MERKEZ
6,1130,2429,1450,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,AYDINLIKEVLER,EŞİ ÖLDÜ,1365.0,135.0,1230.0,2015,MERKEZ
6,1130,2429,1452,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BARAJ,HİÇ EVLENMEDİ,618.0,392.0,226.0,2015,MERKEZ
6,1130,2429,1452,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BARAJ,EVLİ,1999.0,998.0,1001.0,2015,MERKEZ
6,1130,2429,1452,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BARAJ,BOŞANDI,123.0,52.0,71.0,2015,MERKEZ
6,1130,2429,1452,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BARAJ,EŞİ ÖLDÜ,90.0,,,2015,MERKEZ
6,1130,2429,1445,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BATTALGAZİ,HİÇ EVLENMEDİ,3734.0,2246.0,1488.0,2015,MERKEZ
6,1130,2429,1445,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BATTALGAZİ,EVLİ,10146.0,5032.0,5114.0,2015,MERKEZ
6,1130,2429,1445,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BATTALGAZİ,BOŞANDI,495.0,239.0,256.0,2015,MERKEZ
6,1130,2429,1445,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BATTALGAZİ,EŞİ ÖLDÜ,689.0,105.0,584.0,2015,MERKEZ
6,1130,2429,1451,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BAĞLARİÇİ,HİÇ EVLENMEDİ,410.0,242.0,168.0,2015,MERKEZ
6,1130,2429,1451,ANKARA,ALTINDAĞ,ALTINDAĞ BELEDİYESİ,BAĞLARİÇİ,EVLİ,1123.0,560.0,563.0,2015,MERKEZ
